# SPOT, PRICE, DELTA, VEGA
2.907992791431486523e+01,1.087384871060800506e+01,-1.001158197940299477e+00,1.123245585511963018e-01
2.982566562311810543e+01,1.012845204383186726e+01,-1.001140177531162800e+00,1.163597898060729913e-01
7.417745363187496821e+01,3.742471076296874128e-04,-1.003321065606396889e+00,2.764819112064463624e+00
1.281844579022764385e+01,2.713541707546039561e+01,-1.001155262507399835e+00,4.935921757510452340e-02
6.626001899016529251e+00,3.332789322919773412e+01,-1.001151134005109800e+00,2.551395890430942573e-02
4.766888447128611261e+01,5.017745027746177700e-01,-9.531902489342348739e-01,5.513863376957868212e+00
3.445528797125758658e+00,3.650835086794523932e+01,-1.001152508855452039e+00,1.326730692144669800e-02
5.955537080556123186e+01,2.808851430750993958e-02,-9.773974486497949421e-01,4.809736570448596815e+00
2.249335575568465373e+01,1.746050242355390125e+01,-1.001154998336068136e+00,8.662519835735275897e-02
6.302323829995167870e+01,1.047649813438642982e-02,-9.918630201804173874e-01,3.954020048122431241e+00
7.984030424071025323e+01,1.049379330008463424e-04,-1.005549776254808902e+00,2.827958855888255574e+00
2.061404279104257498e+00,3.789246811357456579e+01,-1.001154695744098655e+00,7.937632976354519823e-03
3.453145881592696043e+01,5.588950823578419325e+00,-9.957955563560234591e-01,1.987135638323837439e+00
3.504619616333988574e+01,5.148828837427026350e+00,-9.950210586154141224e-01,2.386446450457720303e+00
3.322618132689990489e+01,6.748438863843414737e+00,-1.000567199968583010e+00,6.685684716742145151e-01
4.295556665149440789e+01,1.302455873256056718e+00,-9.562286629041112374e-01,5.162184691497765598e+00
9.217266704373425767e+00,3.073660797717072057e+01,-1.001154231169087527e+00,3.549276540644057121e-02
2.497738795370478826e+00,3.745613647938616708e+01,-1.001153508454310170e+00,9.617769069952385869e-03
6.401504547873054207e+01,7.107718331967076072e-03,-9.893160101777292992e-01,4.232477797533847230e+00
7.432760371711515290e+01,3.692545460560721707e-04,-1.002198118362086499e+00,2.815011138221012121e+00
5.711151905040015464e+01,5.321766276748175067e-02,-9.767998898386687223e-01,4.955703934415698342e+00
7.423951292216726472e+01,1.840714423682820674e-04,-1.003564740246027265e+00,1.489989942445461901e+00
1.986995432789579752e+01,2.008390799597454546e+01,-1.001154470695936771e+00,7.655657940257765137e-02
7.771887280478323135e+01,9.694538814515498825e-05,-1.003175487316169345e+00,1.365312000448803298e+00
2.439666154617675176e+01,1.555729135839461108e+01,-1.001150881253855429e+00,9.397497685186945171e-02
1.457177623182336568e+01,2.538208373891157166e+01,-1.001155391521290516e+00,5.611004745589034254e-02
4.877423040734968396e+01,3.998838146925925430e-01,-9.586722058587919815e-01,5.642155700749212244e+00
6.949675259155074514e+01,1.362190315818846004e-03,-1.005823772729820487e+00,2.460059446655906257e+00
2.670619645677474452e+00,3.728325039494902882e+01,-1.001155535580355638e+00,1.028348323730649862e-02
5.664897742715852047e+01,5.966279470350364933e-02,-9.756101925633856586e-01,4.885465200310295408e+00
6.680020453057642271e+01,2.909761918185429889e-03,-1.003105451435087003e+00,3.397345724192670779e+00
1.933580266305575179e+01,2.061813087913413867e+01,-1.001151365516916636e+00,7.445409707493766405e-02
4.513562863324021635e+01,8.364617699067226075e-01,-9.553659292410598969e-01,5.256942809010434203e+00
5.973991955558602740e+01,2.409879393159887820e-02,-9.842593705991128372e-01,4.341834542809499986e+00
1.957513185981398607e+01,2.037865901753637488e+01,-1.001158700466982410e+00,7.537620605477315938e-02
2.169947209159695234e+01,1.825448182966804467e+01,-1.001150331992827214e+00,8.360241639241160205e-02
1.812877994252841063e+01,2.182509990375235986e+01,-1.001154121351346182e+00,6.980654905589991910e-02
5.714780230934933059e+01,5.112893215223038301e-02,-9.869133922152053540e-01,4.375405187095545045e+00
5.635222822692292510e+01,6.944920712168722865e-02,-9.775888616563505051e-01,4.850686148020459498e+00
3.993353738123686014e+01,2.286536956171250967e+00,-9.732348782229525153e-01,4.867555577466447403e+00
2.993231351408445207e+01,1.002165637584823266e+01,-1.001151258311432812e+00,1.152593574729323528e-01
6.777989827367127873e+01,2.638923846057692705e-03,-1.003850674440516455e+00,2.923901488919655733e+00
5.687156996782310614e+01,5.581859475858987063e-02,-9.748309018948797533e-01,4.685066806528035421e+00
6.524537388161899543e+00,3.342934034145152822e+01,-1.001153751191701025e+00,2.512332723441920712e-02
1.847517216013061514e+00,3.810636807797915537e+01,-1.001147725889114604e+00,7.113990997509481856e-03
7.703875235591902992e+01,1.267196680181027931e-04,-1.003210000790229595e+00,1.234170186464940588e+00
1.782940680767376662e+01,2.212448824872892317e+01,-1.001153027509893212e+00,6.866291709611868632e-02
6.967885639692481448e+01,1.742932249683958393e-03,-9.917131529823197678e-01,4.489950210867515779e+00
1.984498955010559840e+01,2.010889490059184226e+01,-1.001153922855774869e+00,7.641495821969292168e-02
7.561272182825331356e+01,6.061313784437747726e-05,-1.002002840785458648e+00,7.083706599118985148e-01
4.138706249915912139e+01,1.754421720736960122e+00,-9.578968392231619333e-01,4.978266130712239779e+00
2.093960783430675932e+01,1.901431201574404994e+01,-1.001152261161073476e+00,8.062975281208696610e-02
6.632632560770345265e+01,4.117236559543693310e-03,-9.961160208295894991e-01,3.526574488521909689e+00
1.406538961360893403e+01,2.588842793656464636e+01,-1.001158081558263024e+00,5.416797930292892305e-02
7.779633934843549525e+01,1.661677801606650437e-04,-1.003501225708384403e+00,2.149212834120776350e+00
1.031684362931413190e+01,2.963705692640317935e+01,-1.001151781058905899e+00,3.972621292115564168e-02
2.503677719862906059e+01,1.491706577537553002e+01,-1.001155129113323383e+00,9.646932626981426229e-02
5.474309036388167726e+01,9.712684813260667738e-02,-9.760177558752963778e-01,5.029729672807224716e+00
4.042420004368985076e-01,3.954963156789854395e+01,-1.001152536962583994e+00,1.556568862631629250e-03
8.396538064713263694e+00,3.155735964965017359e+01,-1.001151537967758465e+00,3.233156537343351289e-02
2.093849679584961265e+01,1.901533121428139239e+01,-1.001156474951893971e+00,8.063650711375587588e-02
6.055519110592945964e+01,1.984659136069266347e-02,-9.848706140490647298e-01,4.148070759361646154e+00
6.957520472580780790e+01,1.255371706228918145e-03,-9.951256185801078402e-01,3.600232687992252600e+00
7.441915362408748535e+01,3.941630123960176437e-04,-9.962498331550131425e-01,3.321725619060976964e+00
3.033740409922042858e+01,9.616451265603229714e+00,-1.001154620346067281e+00,1.169206495944956486e-01
2.494098270802837902e+01,1.501281337904552160e+01,-1.001157396526278109e+00,9.605869036269579220e-02
7.384309217452500462e-01,3.921544183765287528e+01,-1.001154527584956044e+00,2.843397925438359737e-03
6.106103910720223382e+01,1.719545587607204315e-02,-9.872075506315505233e-01,4.344935548286319005e+00
1.246313085984944280e+01,2.749069045194425698e+01,-1.001158211952534405e+00,4.800029770342836150e-02
2.695962953059976286e+01,1.299409877089118837e+01,-1.001159824196295789e+00,1.038263962633501486e-01
4.791312544002296647e+01,4.720890931477182972e-01,-9.512591630928917130e-01,5.589864509747710208e+00
6.828627461926403441e+01,2.470468766086121593e-03,-1.002751276971643568e+00,3.062230869050056370e+00
2.034530220306482562e+01,1.960855096006235954e+01,-1.001155073593771760e+00,7.836494700983974437e-02
3.200414631648791186e+01,7.949454606633232778e+00,-1.001216882793941387e+00,1.522624175641269784e-01
2.416909188110359707e+01,1.578483438876621392e+01,-1.001151443086998549e+00,9.320247314173664421e-02
4.930722326503072850e+01,3.563796572623225134e-01,-9.620590120971592718e-01,5.702008363656374534e+00
7.426973817598714334e+01,4.226917643749911950e-04,-1.002550426262929895e+00,2.903618899690436628e+00
3.011920251068564980e+00,3.694196639046743513e+01,-1.001149761224523482e+00,1.159775714303483245e-02
2.587696358093529270e+01,1.407706318284551195e+01,-1.001147239301273473e+00,9.991669170351150098e-02
4.913423286755141817e+01,3.668113705360541155e-01,-9.621775938807164419e-01,5.625263688627553549e+00
2.873392274990834494e+01,1.121997187139402996e+01,-1.001153554024631687e+00,1.107021720428808531e-01
3.272819028410709308e+01,7.232500718199027290e+00,-1.000666640931713092e+00,3.855128537670736710e-01
2.437311239351870995e+01,1.558073750109883981e+01,-1.001155382214867773e+00,9.385770317055221190e-02
7.681162113681943993e+01,2.180292149600682823e-04,-1.004572219230768226e+00,2.565190165355081042e+00
1.200323133668683262e+01,2.795065547395138239e+01,-1.001153200285289646e+00,4.622156945568092756e-02
4.708097934708693799e+01,5.618992132600761913e-01,-9.537138370411879507e-01,5.390197299399195785e+00
5.343130020360055710e+01,1.334957852671466438e-01,-9.768323223401169653e-01,5.254896005703541206e+00
7.870040026118711296e+01,1.724777171501725077e-04,-1.003881252084509956e+00,2.910139913326165395e+00
2.441618885065528488e+00,3.751224446234855492e+01,-1.001158376039844367e+00,9.401719991847903510e-03
3.855924920697435709e+01,2.924701825940742683e+00,-9.746784108321632223e-01,4.622990602292752271e+00
3.681238707343786132e+01,3.907396724331541726e+00,-9.871958392971215135e-01,3.730068532844073026e+00
2.153690429412770158e+01,1.841694548611707560e+01,-1.001155477572099439e+00,8.294100553330237269e-02
3.855415433363762645e+01,2.935497825188269960e+00,-9.759855072072951554e-01,4.658993438441810575e+00
2.287140316512978444e+01,1.708240920983958588e+01,-1.001156679768740787e+00,8.810775603061270222e-02
4.163985484014869343e+00,3.578987235403033651e+01,-1.001158004025664461e+00,1.603404676044100502e-02
4.435699439738333183e+01,9.870193682154042580e-01,-9.568277887057031750e-01,5.209816841266817988e+00
3.349856110779143137e+01,6.496707156300364439e+00,-9.998231804741463113e-01,9.517977894488943713e-01
7.912800996868361025e+00,3.204108274684887192e+01,-1.001152713969417185e+00,3.047196271376996154e-02
4.139173926687671212e+01,1.753507954837152605e+00,-9.591229825614884241e-01,5.070179518625399950e+00
3.068108348361116455e+01,9.272650879150786452e+00,-1.001147522293295067e+00,1.182519039556696183e-01
4.675196696654985828e+01,6.116514579438971921e-01,-9.475501067243149445e-01,5.487631877389328672e+00
4.916631653855500161e+01,3.661697475685931624e-01,-9.672428924825431373e-01,5.503978000141809268e+00
2.932814541159785904e+01,1.062570261054010423e+01,-1.001155250152147680e+00,1.129758128871417994e-01
4.591078184703370368e+01,7.169341526088860439e-01,-9.491795548081846112e-01,5.393924218131008530e+00
4.258452007487374402e+00,3.569541402475267944e+01,-1.001156001241882976e+00,1.639778338181928710e-02
5.724006219388794392e+01,4.977157906106371293e-02,-9.816880538497414488e-01,5.008099574325721726e+00
3.487685213707858622e+01,5.288215131024018412e+00,-9.939139018165631390e-01,2.241174116450413312e+00
3.456973004631217350e+01,5.549773664116487204e+00,-9.948263774704225737e-01,2.028378503464968396e+00
7.547036387132030200e+01,1.352390745309377880e-04,-9.992128975280645253e-01,3.268215907391504249e+00
3.503479142317498685e+01,5.175000971525331117e+00,-9.934116452326308133e-01,2.318024180954773694e+00
3.504451897245854752e+01,5.159057335425495161e+00,-9.938412568828685068e-01,2.435235155211076030e+00
2.310375580405072782e+01,1.685028577850573583e+01,-1.001146281246680703e+00,8.903958750213122886e-02
1.425779418585955582e+01,2.569604831700961611e+01,-1.001156598907363637e+00,5.490233934753945694e-02
4.621046650263711797e+01,6.758054473592894906e-01,-9.510995949257191606e-01,5.346052867745764381e+00
3.617743711280998298e+01,4.330017720518037905e+00,-9.888013546746621252e-01,3.348320760665345563e+00
2.327475265008547467e+01,1.667904783560964432e+01,-1.001157593136703383e+00,8.962432596982135291e-02
7.745691993198173009e+01,1.908810145296901723e-04,-1.001432458684933469e+00,2.173040192900745460e+00
4.354874535277373582e+01,1.159706335705941838e+00,-9.551723493459951531e-01,5.165694916482797439e+00
7.969463914116474257e+01,1.590807032689799453e-04,-1.003193887844704646e+00,2.608691121760633447e+00
1.202655685821535592e+01,2.792735991135194951e+01,-1.001150515868162394e+00,4.631582759313326858e-02
6.603265344746581889e+01,4.545600369011661840e-03,-9.936592197487370548e-01,3.902859616751897409e+00
5.002632728049200495e+01,3.069073257316456416e-01,-9.670115248840009947e-01,5.666300230725052955e+00
7.946296962906120598e+01,8.005118151556582583e-05,-1.003538465026794446e+00,2.860944560157563377e+00
4.071417914523149761e+01,1.987979980072517749e+00,-9.542950269934687979e-01,4.924733685675692030e+00
1.170919963670725927e+01,2.824468897296200609e+01,-1.001152836635373689e+00,4.509167911714548338e-02
4.037421997286494957e+01,2.114949324013559728e+00,-9.661951697994700661e-01,4.991229289814902437e+00
4.613594345118624318e+01,6.825250686140638123e-01,-9.502575571801951115e-01,5.354176046616593077e+00
9.734784033271610681e+00,3.021914044513911435e+01,-1.001148414839479361e+00,3.749147328942981083e-02
4.311849028892324753e+01,1.266694123998776789e+00,-9.518471934098806653e-01,5.171066583530378402e+00
5.218805028174784155e+01,1.814909819713842742e-01,-9.685174779089867902e-01,5.409895396775818988e+00
1.272816543951078572e+00,3.868105776131917395e+01,-1.001153305149192763e+00,4.901094191635349019e-03
5.985297127668393102e+01,2.500868224345088875e-02,-9.853493974537377298e-01,4.197059481724052965e+00
1.712944062602775830e+01,2.282448647591195012e+01,-1.001151336631289412e+00,6.595831684036175535e-02
5.647378335613771583e+01,5.954915962232411319e-02,-9.739220676656055176e-01,5.000635511750466833e+00
1.045394250997515151e+01,2.949998058919376120e+01,-1.001149630254141609e+00,4.025461063185404448e-02
1.936685992955854374e+01,2.058697717874653321e+01,-1.001154810529386818e+00,7.468644614964557726e-02
5.405563640556398752e+01,1.103994167972496554e-01,-9.669624736849696811e-01,5.159405635251495426e+00
4.926368471601135468e+01,3.502101372642743016e-01,-9.630457393070767091e-01,5.532240346443788148e+00
3.639175779716385506e+01,4.197276937158496146e+00,-9.876720185342496849e-01,3.562612394891071066e+00
6.023506607062674334e+01,2.212943988486599373e-02,-9.872672365515101633e-01,3.989233218258065872e+00
5.500255316449635501e+01,9.042860855390741359e-02,-9.850835274201547032e-01,4.935166029725135850e+00
1.374919573801921757e+01,2.620467545364331485e+01,-1.001154565738773927e+00,5.294437980583099196e-02
1.216855146403633015e+01,2.778531908534420225e+01,-1.001154494966652653e+00,4.686034890132818181e-02
3.833144926008152709e+01,3.028198569212324998e+00,-9.764207020576305407e-01,4.442832187284548873e+00
4.267724993877799022e+01,1.365915929404565299e+00,-9.571705417723508358e-01,5.194837420951999185e+00
4.217991076761101965e+01,1.499472456236672802e+00,-9.553746246662248032e-01,5.172844581822785948e+00
2.339552387713402126e+01,1.655829519556955276e+01,-1.001156444131883649e+00,9.013982728775721265e-02
8.046513878325445290e+00,3.190735714641988707e+01,-1.001154729339519767e+00,3.098386701531396711e-02
5.942094117112916507e+01,2.948621985895367309e-02,-9.877586175500399079e-01,4.022629887540173144e+00
6.468051047951567512e+01,6.014894870858968068e-03,-9.980372041930533067e-01,3.257630583126000179e+00
5.227268766579915393e+01,1.798988560156554450e-01,-9.608395974763216385e-01,5.415254202922269222e+00
3.055603226196805622e+01,9.398090793831457290e+00,-1.001149244019512885e+00,1.198809453239053080e-01
4.150570937194943610e+01,1.717207568118240379e+00,-9.622127651827370176e-01,5.163963092330253524e+00
1.418202119419409435e+01,2.577187669588614227e+01,-1.001152738841486034e+00,5.460911292644398535e-02
2.814868142429987330e+01,1.180528528699326785e+01,-1.001151035408439860e+00,1.084098920166947783e-01
1.775620080747907892e+01,2.219766794662198350e+01,-1.001154383442784512e+00,6.839242128590738989e-02
7.807345236245630815e+00,3.214653694952566099e+01,-1.001153256022774052e+00,3.006314976785455506e-02
4.954290494738855699e+01,3.330177030104159441e-01,-9.602712653111348251e-01,5.659108283424914454e+00
4.236077549016059862e+01,1.459372424248965183e+00,-9.514278387074894816e-01,5.095306970179566797e+00
3.856106826005181887e+01,2.920301833003048575e+00,-9.755847358866451824e-01,4.593491592122086686e+00
1.390381270876956954e+01,2.605007490799386360e+01,-1.001153443097582585e+00,5.353788448295616204e-02
